baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1.1	CDC5_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_068170A	420.329756871785	-1.2580045312512	0.411686752691305	-3.05573235725291	0.00224511567265659	0.0348518381866011	206	218	613	749	269.881939146123	225.547699724541	395.888613644001	790.000774972473	96.51	UP_pEhEx_DOWN_CDC5
EHI_115270A	207.7640620416	1.23935849305547	0.408242644764778	3.03583789922183	0.00239868284755763	0.0369214980079757	246	252	144	147	322.286199174496	260.724863901763	92.9983040207768	155.046881069364	96.31	DOWN_pEhEx_UP_CDC5
EHI_115400A	207.7640620416	1.23935849305547	0.408242644764778	3.03583789922183	0.00239868284755763	0.0369214980079757	246	252	144	147	322.286199174496	260.724863901763	92.9983040207768	155.046881069364	96.31	DOWN_pEhEx_UP_CDC5
EHI_111050A	1585.24229816716	-1.10517685817437	0.365643194920455	-3.0225555227817	0.00250650096892626	0.0384189728346344	623	1155	2574	2529	816.196349941915	1194.98895954975	1662.34468437139	2667.43919880559	96.16	UP_pEhEx_DOWN_CDC5
EHI_109880A	19.7112368108872	-2.7087181768985	0.897137333981667	-3.01929044115988	0.0025336750730577	0.0386729986046631	4	5	39	41	5.24042600283733	5.17311237900324	25.1870406722937	43.2443681894144	96.13	UP_pEhEx_DOWN_CDC5
EHI_134840A	43.9805487396906	-1.97612917394564	0.656304704271895	-3.01099346246186	0.00260394458891816	0.039579957751556	12	19	69	91	15.721278008512	19.6578270402123	44.5616873432889	95.9814025667491	96.04	UP_pEhEx_DOWN_CDC5
EHI_009810A	675.283940362399	-1.1489629615901	0.382296206829426	-3.00542600492697	0.00265209115959535	0.040144516805825	417	284	1317	958	546.314410795792	293.832783127384	850.546988856688	1010.44157866973	95.99	UP_pEhEx_DOWN_CDC5
EHI_174220A	284.205229648918	-1.10125104598463	0.366856509021183	-3.0018577261254	0.00268337555128427	0.0404502231863018	119	198	519	418	155.902673584411	204.855250208528	335.181387408216	440.881607394518	95.95	UP_pEhEx_DOWN_CDC5
EHI_154240A	184.482851887757	-1.22008579045918	0.406845402079715	-2.99889290679541	0.00270962531358418	0.0406778318681279	86	105	310	300	112.669159061003	108.635359959068	200.20468226695	316.422206264008	95.93	UP_pEhEx_DOWN_CDC5
EHI_170300A	33.1863934449675	-2.10142994761523	0.703537547713636	-2.98694782452547	0.00281777808151454	0.0419561405770001	13	8	70	59	17.0313845092213	8.27697980640518	45.2075088989887	62.2297005652549	95.8	UP_pEhEx_DOWN_CDC5
EHI_100810A	123.850121876065	1.68577560708794	0.566138253100004	2.97767479561245	0.00290443977038972	0.0428963412242174	144	184	141	24	188.655336102144	190.370535547319	91.0608393536773	25.3137765011206	95.71	DOWN_pEhEx_UP_CDC5
EHI_180800A	178.891063920561	1.41311577299859	0.476195755770091	2.96751022216343	0.00300222299475185	0.044122787353746	240	200	206	58	314.42556017024	206.92449516013	133.039240474167	61.1749598777082	95.59	DOWN_pEhEx_UP_CDC5
EHI_134720A	1541.5947073671	-1.01787843028647	0.344316758138472	-2.95622680635579	0.00311427987821356	0.0450829087131868	636	1164	2663	2284	833.227734451136	1204.30056183195	1719.82280282867	2409.02773035665	95.49	UP_pEhEx_DOWN_CDC5
EHI_012570A	111.897540863391	-1.32312167813094	0.44917733997219	-2.94565544693965	0.00322271168360064	0.0458109351641678	50	60	195	184	65.5053250354667	62.0773485480389	125.935203361469	194.072286508592	95.42	UP_pEhEx_DOWN_CDC5
EHI_024510A	193.247921211419	-1.20414790725678	0.408611395335868	-2.94692688701696	0.00320949078505753	0.0458109351641678	77	128	331	309	100.878200554619	132.431676902483	213.766934936647	325.914872451928	95.42	UP_pEhEx_DOWN_CDC5
EHI_098560A	209.25287991407	-1.07702309697822	0.365686409748066	-2.94520952452189	0.0032273602898002	0.0458109351641678	101	132	393	298	132.320756571643	136.570166805685	253.807871390037	314.312724888915	95.42	UP_pEhEx_DOWN_CDC5
EHI_045280A	37.153581963842	-1.88197579228468	0.641219659842431	-2.93499390325484	0.00333554241665878	0.0468002259075816	14	13	78	63	18.3414910099307	13.4500921854084	50.3740813445874	66.4486633154417	95.32	UP_pEhEx_DOWN_CDC5
EHI_099720A	71.8488651093354	-1.66399697721286	0.566831961360083	-2.9356089469976	0.00332893690149518	0.0468002259075816	28	31	105	143	36.6829820198613	32.0732967498201	67.8112633484831	150.827918319177	95.32	UP_pEhEx_DOWN_CDC5
EHI_146780A	105.522080254586	-1.82300567743742	0.621753781553149	-2.93203794094107	0.00336745604427684	0.0470669718372488	12	74	251	159	15.721278008512	76.5620632092479	162.10121048066	167.703769319924	95.29	UP_pEhEx_DOWN_CDC5
EHI_153260A	50.4828740810029	-1.78444190192679	0.609250570507272	-2.92891297654598	0.00340149639803592	0.0473612933589123	23	15	95	90	30.1324495163147	15.5193371370097	61.3530477914847	94.9266618792024	95.26	UP_pEhEx_DOWN_CDC5
EHI_201200A	184.75310950547	-1.15190695191764	0.393824668409396	-2.92492330805491	0.00344541123265859	0.0477903428773329	92	105	324	285	120.529798065259	108.635359959068	209.246184046748	300.601095950808	95.22	UP_pEhEx_DOWN_CDC5
EHI_006840A	343.680266784121	-1.21486963237179	0.415656121302583	-2.92277575165892	0.00346926275335417	0.0478914150647747	184	167	521	592	241.059596130517	172.781953458708	336.473030519616	624.406487027642	95.21	UP_pEhEx_DOWN_CDC5
EHI_161940A	335.73443624647	-1.10705695414258	0.378881655169704	-2.92190698345297	0.00347895421934356	0.0478914150647747	186	176	566	523	243.679809131936	182.093555740914	365.535000526109	551.629379586921	95.21	UP_pEhEx_DOWN_CDC5
EHI_030170A	91.194075035828	-1.45468955190631	0.498533922704823	-2.91793494014171	0.00352357859782562	0.0480375047786744	42	41	151	161	55.024473029792	42.4195215078266	97.5190549106756	169.813250695018	95.2	UP_pEhEx_DOWN_CDC5
EHI_190440A	106.946338080773	-1.32310144857073	0.453482890162534	-2.91764359201405	0.00352687219535206	0.0480375047786744	44	62	188	175	57.6446860312107	64.1465934996402	121.41445247157	184.579620320671	95.2	UP_pEhEx_DOWN_CDC5
EHI_197160A	1062.37598300026	-1.33067558608789	0.456109253694148	-2.91744921926139	0.00352907107474911	0.0480375047786744	393	670	1283	2098	514.871854778768	693.197058786434	828.589055962893	2212.84596247296	95.2	UP_pEhEx_DOWN_CDC5
EHI_004860A	341.9941056101	-1.00463332108509	0.345120808703701	-2.91096130905166	0.00360318632991515	0.0488640287417489	200	187	709	431	262.021300141867	193.474402974721	457.887482991186	454.593236332625	95.11	UP_pEhEx_DOWN_CDC5
EHI_109900A	281.702199579759	-1.06100759666349	0.364841564541806	-2.90813246017071	0.00363594293919349	0.0491256290451032	125	194	501	416	163.763312588667	200.716760305326	323.556599405619	438.772126019424	95.09	UP_pEhEx_DOWN_CDC5
EHI_169580A	130.665502205229	-1.22604613799783	0.42195479519186	-2.9056338545468	0.00366510048803981	0.0492899012133841	56	80	236	203	73.3659640397227	82.7697980640518	152.413887145162	214.112359571979	95.07	UP_pEhEx_DOWN_CDC5
EHI_169300A	73.7603581834084	-1.65983715749642	0.572501770902205	-2.89926990947239	0.00374032758294682	0.0499806411083883	23	39	106	148	30.1324495163147	40.3502765562253	68.4570849041829	156.101621756911	95	UP_pEhEx_DOWN_CDC5
